story,subject,roi,lag,r
lucy,sub-053,"Middle Temporal Gyrus, anterior division",1,0.40222667752906316
lucy,sub-053,"Middle Temporal Gyrus, anterior division",2,0.4168906537865036
lucy,sub-053,"Middle Temporal Gyrus, anterior division",3,0.43077356757277097
lucy,sub-053,"Middle Temporal Gyrus, anterior division",4,0.4442212554961178
lucy,sub-053,"Middle Temporal Gyrus, anterior division",5,0.4572266610246266
lucy,sub-053,"Middle Temporal Gyrus, anterior division",6,0.469805686257967
lucy,sub-053,"Middle Temporal Gyrus, posterior division",0,0.47695752058400576
lucy,sub-053,"Middle Temporal Gyrus, posterior division",1,0.4887593281985314
lucy,sub-053,"Middle Temporal Gyrus, posterior division",2,0.5007087674186084
lucy,sub-053,"Middle Temporal Gyrus, posterior division",3,0.5112265316879646
lucy,sub-053,"Middle Temporal Gyrus, posterior division",4,0.5212509897408779
lucy,sub-053,"Middle Temporal Gyrus, posterior division",5,0.5308707991322588
lucy,sub-053,"Middle Temporal Gyrus, posterior division",6,0.5400536863658526
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",0,0.25903398499641506
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",1,0.2613068367018283
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",2,0.2648906677677721
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",3,0.26686081578120374
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",4,0.2687090023005666
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",5,0.2705645603970861
lucy,sub-053,"Inferior Frontal Gyrus, pars triangularis",6,0.27220730145536853
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",0,0.24883432539672917
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",1,0.2477460932094183
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",2,0.24668429908919032
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",3,0.24514803541697033
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",4,0.24374132160942308
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",5,0.2423873623226511
lucy,sub-053,"Inferior Frontal Gyrus, pars opercularis",6,0.2405693807529903
lucy,sub-053,Angular Gyrus,0,0.11784593612565288
lucy,sub-053,Angular Gyrus,1,0.10614915541804773
lucy,sub-053,Angular Gyrus,2,0.09446565431470107
lucy,sub-053,Angular Gyrus,3,0.08282396833254929
lucy,sub-053,Angular Gyrus,4,0.07132248814474498
lucy,sub-053,Angular Gyrus,5,0.05995174041191567
lucy,sub-053,Angular Gyrus,6,0.048675313747635104
lucy,sub-053,"Supramarginal Gyrus, anterior division",0,0.2925307513176527
lucy,sub-053,"Supramarginal Gyrus, anterior division",1,0.28962556084260477
lucy,sub-053,"Supramarginal Gyrus, anterior division",2,0.2859378860969328
lucy,sub-053,"Supramarginal Gyrus, anterior division",3,0.2820778378148251
lucy,sub-053,"Supramarginal Gyrus, anterior division",4,0.27776539621632007
lucy,sub-053,"Supramarginal Gyrus, anterior division",5,0.2734183331561206
lucy,sub-053,"Supramarginal Gyrus, anterior division",6,0.26917397981953123
lucy,sub-053,"Supramarginal Gyrus, posterior division",0,0.2551345698826618
lucy,sub-053,"Supramarginal Gyrus, posterior division",1,0.24915014920394096
lucy,sub-053,"Supramarginal Gyrus, posterior division",2,0.24234056180068317
lucy,sub-053,"Supramarginal Gyrus, posterior division",3,0.23543034437901944
lucy,sub-053,"Supramarginal Gyrus, posterior division",4,0.22826713767724097
lucy,sub-053,"Supramarginal Gyrus, posterior division",5,0.2211426794998816
lucy,sub-053,"Supramarginal Gyrus, posterior division",6,0.2141137089088272
lucy,sub-053,Frontal Pole,0,0.2900112540144768
lucy,sub-053,Frontal Pole,1,0.30424096608761253
lucy,sub-053,Frontal Pole,2,0.3188818292861869
lucy,sub-053,Frontal Pole,3,0.3325342546922274
lucy,sub-053,Frontal Pole,4,0.3460718009376892
lucy,sub-053,Frontal Pole,5,0.3589137927633063
lucy,sub-053,Frontal Pole,6,0.3713487470782072
lucy,sub-053,Precuneous Cortex,0,0.13769057790671296
lucy,sub-053,Precuneous Cortex,1,0.12745395692407063
lucy,sub-053,Precuneous Cortex,2,0.11726241133774915
lucy,sub-053,Precuneous Cortex,3,0.10706128580231225
lucy,sub-053,Precuneous Cortex,4,0.09705564741347614
lucy,sub-053,Precuneous Cortex,5,0.08724825455162355
lucy,sub-053,Precuneous Cortex,6,0.07753917501543017
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",0,0.4616905975580936
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",1,0.4635862121334823
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",2,0.46490477172696165
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",3,0.46612342727381084
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",4,0.46687748936263296
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",5,0.46758717785712345
lucy,sub-053,"Temporal Fusiform Cortex, anterior division",6,0.4682353222077815
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",0,0.2740328196090707
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",1,0.27730250404993806
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",2,0.2810124909538618
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",3,0.2841487119240512
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",4,0.2867152605367508
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",5,0.2890979117507208
lucy,sub-053,"Temporal Fusiform Cortex, posterior division",6,0.29144144985005116
lucy,sub-053,"Parahippocampal Gyrus, anterior division",0,0.44205480281062526
lucy,sub-053,"Parahippocampal Gyrus, anterior division",1,0.44775062022179896
lucy,sub-053,"Parahippocampal Gyrus, anterior division",2,0.4531736206787038
lucy,sub-053,"Parahippocampal Gyrus, anterior division",3,0.4572737859925891
lucy,sub-053,"Parahippocampal Gyrus, anterior division",4,0.46154995664602627
lucy,sub-053,"Parahippocampal Gyrus, anterior division",5,0.46536401313279707
lucy,sub-053,"Parahippocampal Gyrus, anterior division",6,0.46868675705489443
lucy,sub-053,"Parahippocampal Gyrus, posterior division",0,0.41631626412905176
lucy,sub-053,"Parahippocampal Gyrus, posterior division",1,0.4233795173345769
lucy,sub-053,"Parahippocampal Gyrus, posterior division",2,0.43103493726358166
lucy,sub-053,"Parahippocampal Gyrus, posterior division",3,0.43698632699499035
lucy,sub-053,"Parahippocampal Gyrus, posterior division",4,0.44237934480683316
lucy,sub-053,"Parahippocampal Gyrus, posterior division",5,0.44751320559752633
lucy,sub-053,"Parahippocampal Gyrus, posterior division",6,0.4523887378737224
lucy,sub-053,"Cingulate Gyrus, anterior division",0,0.4042388765897024
lucy,sub-053,"Cingulate Gyrus, anterior division",1,0.40907486762657386
lucy,sub-053,"Cingulate Gyrus, anterior division",2,0.41236865034143094
lucy,sub-053,"Cingulate Gyrus, anterior division",3,0.4155428633955305
lucy,sub-053,"Cingulate Gyrus, anterior division",4,0.41907463787945143
lucy,sub-053,"Cingulate Gyrus, anterior division",5,0.4219623188920294
lucy,sub-053,"Cingulate Gyrus, anterior division",6,0.4243651889290649
lucy,sub-053,"Cingulate Gyrus, posterior division",0,0.27606646495569076
lucy,sub-053,"Cingulate Gyrus, posterior division",1,0.2691121008753
lucy,sub-053,"Cingulate Gyrus, posterior division",2,0.26167338993021577
lucy,sub-053,"Cingulate Gyrus, posterior division",3,0.25414101274994827
lucy,sub-053,"Cingulate Gyrus, posterior division",4,0.24671042852826913
lucy,sub-053,"Cingulate Gyrus, posterior division",5,0.2392887121473974
lucy,sub-053,"Cingulate Gyrus, posterior division",6,0.23181031180797815
lucy,sub-055,"Superior Temporal Gyrus, anterior division",0,0.3423734914494577
lucy,sub-055,"Superior Temporal Gyrus, anterior division",1,0.33856372103082133
lucy,sub-055,"Superior Temporal Gyrus, anterior division",2,0.33537383861512493
lucy,sub-055,"Superior Temporal Gyrus, anterior division",3,0.33311566079243343
lucy,sub-055,"Superior Temporal Gyrus, anterior division",4,0.3331099489887876
lucy,sub-055,"Superior Temporal Gyrus, anterior division",5,0.3308136688864909
lucy,sub-055,"Superior Temporal Gyrus, anterior division",6,0.32727413328048915
lucy,sub-055,"Superior Temporal Gyrus, posterior division",0,0.4939358693470214
lucy,sub-055,"Superior Temporal Gyrus, posterior division",1,0.48844790511764014
lucy,sub-055,"Superior Temporal Gyrus, posterior division",2,0.4833175947913373
lucy,sub-055,"Superior Temporal Gyrus, posterior division",3,0.4775624248227228
lucy,sub-055,"Superior Temporal Gyrus, posterior division",4,0.4751423299841585
lucy,sub-055,"Superior Temporal Gyrus, posterior division",5,0.46939039247974657
lucy,sub-055,"Superior Temporal Gyrus, posterior division",6,0.46371794310250797
lucy,sub-055,"Middle Temporal Gyrus, anterior division",0,0.3833261327039606
lucy,sub-055,"Middle Temporal Gyrus, anterior division",1,0.37787550641826273
lucy,sub-055,"Middle Temporal Gyrus, anterior division",2,0.37306273169918297
lucy,sub-055,"Middle Temporal Gyrus, anterior division",3,0.3683704109200132
lucy,sub-055,"Middle Temporal Gyrus, anterior division",4,0.36666771176601776
lucy,sub-055,"Middle Temporal Gyrus, anterior division",5,0.3623355730623902
lucy,sub-055,"Middle Temporal Gyrus, anterior division",6,0.358450565709174
lucy,sub-055,"Middle Temporal Gyrus, posterior division",0,0.3613135484512812
lucy,sub-055,"Middle Temporal Gyrus, posterior division",1,0.3595439717501605
lucy,sub-055,"Middle Temporal Gyrus, posterior division",2,0.35856607603808016
lucy,sub-055,"Middle Temporal Gyrus, posterior division",3,0.3566095227854592
lucy,sub-055,"Middle Temporal Gyrus, posterior division",4,0.3561720165763733
lucy,sub-055,"Middle Temporal Gyrus, posterior division",5,0.35361215793755957
lucy,sub-055,"Middle Temporal Gyrus, posterior division",6,0.3511202424604784
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",0,0.3233256855162408
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",1,0.32139654798034867
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",2,0.3212854780215699
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",3,0.32114491070096307
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",4,0.325159030755227
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",5,0.3264390775966594
lucy,sub-055,"Inferior Frontal Gyrus, pars triangularis",6,0.32544980735797036
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",0,0.29521499252761885
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",1,0.29656389288563534
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",2,0.29851470645032335
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",3,0.30065649047865833
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",4,0.3027799183373492
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",5,0.30461924434719545
lucy,sub-055,"Inferior Frontal Gyrus, pars opercularis",6,0.30535972887913476
lucy,sub-055,Angular Gyrus,0,0.25954534303313537
lucy,sub-055,Angular Gyrus,1,0.261256254189856
lucy,sub-055,Angular Gyrus,2,0.26343454167281194
lucy,sub-055,Angular Gyrus,3,0.26488155615004144
lucy,sub-055,Angular Gyrus,4,0.26718255061966206
lucy,sub-055,Angular Gyrus,5,0.2685467267822116
lucy,sub-055,Angular Gyrus,6,0.26988825767292546
lucy,sub-055,"Supramarginal Gyrus, anterior division",0,0.3834474846797637
lucy,sub-055,"Supramarginal Gyrus, anterior division",1,0.38343657931125796
lucy,sub-055,"Supramarginal Gyrus, anterior division",2,0.3836428299373483
lucy,sub-055,"Supramarginal Gyrus, anterior division",3,0.38346123832413626
lucy,sub-055,"Supramarginal Gyrus, anterior division",4,0.38361761686576445
lucy,sub-055,"Supramarginal Gyrus, anterior division",5,0.38308171641932587
lucy,sub-055,"Supramarginal Gyrus, anterior division",6,0.3821548848073767
lucy,sub-055,"Supramarginal Gyrus, posterior division",0,0.29760165272603617
lucy,sub-055,"Supramarginal Gyrus, posterior division",1,0.298327126194456
lucy,sub-055,"Supramarginal Gyrus, posterior division",2,0.2997462220406204
lucy,sub-055,"Supramarginal Gyrus, posterior division",3,0.30042187924776814
lucy,sub-055,"Supramarginal Gyrus, posterior division",4,0.30189516158649027
lucy,sub-055,"Supramarginal Gyrus, posterior division",5,0.3024704125960216
lucy,sub-055,"Supramarginal Gyrus, posterior division",6,0.3026181855945421
lucy,sub-055,Frontal Pole,0,0.5091327757110972
lucy,sub-055,Frontal Pole,1,0.5080463579194581
lucy,sub-055,Frontal Pole,2,0.5077201839960714
lucy,sub-055,Frontal Pole,3,0.5099467091847063
lucy,sub-055,Frontal Pole,4,0.5117649695687811
lucy,sub-055,Frontal Pole,5,0.5106335482253025
lucy,sub-055,Frontal Pole,6,0.5093218524240894
lucy,sub-055,Precuneous Cortex,0,0.3693083915094207
lucy,sub-055,Precuneous Cortex,1,0.3672643015551675
lucy,sub-055,Precuneous Cortex,2,0.365520813058126
lucy,sub-055,Precuneous Cortex,3,0.36329005090222544
lucy,sub-055,Precuneous Cortex,4,0.3624318043430067
lucy,sub-055,Precuneous Cortex,5,0.36018726774618937
lucy,sub-055,Precuneous Cortex,6,0.3578905192642078
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",0,0.39751482178366176
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",1,0.3967736697902502
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",2,0.3956193165952024
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",3,0.3950787786890035
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",4,0.39377052575991145
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",5,0.39336475087343636
lucy,sub-055,"Temporal Fusiform Cortex, anterior division",6,0.39193950192036686
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",0,0.5193101250958065
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",1,0.518865028048194
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",2,0.5180336998544461
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",3,0.5171427370328554
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",4,0.5159303925490055
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",5,0.5143027545818912
lucy,sub-055,"Temporal Fusiform Cortex, posterior division",6,0.512421478378879
lucy,sub-055,"Parahippocampal Gyrus, anterior division",0,0.5256764700410267
lucy,sub-055,"Parahippocampal Gyrus, anterior division",1,0.5278194101831784
lucy,sub-055,"Parahippocampal Gyrus, anterior division",2,0.5296103434394455
lucy,sub-055,"Parahippocampal Gyrus, anterior division",3,0.5312886587563104
lucy,sub-055,"Parahippocampal Gyrus, anterior division",4,0.5325258882512565
lucy,sub-055,"Parahippocampal Gyrus, anterior division",5,0.5335194962448289
lucy,sub-055,"Parahippocampal Gyrus, anterior division",6,0.5342746851716753
lucy,sub-055,"Parahippocampal Gyrus, posterior division",0,0.5512042691542498
lucy,sub-055,"Parahippocampal Gyrus, posterior division",1,0.5506624031695542
lucy,sub-055,"Parahippocampal Gyrus, posterior division",2,0.549781020284025
lucy,sub-055,"Parahippocampal Gyrus, posterior division",3,0.5486012732340755
lucy,sub-055,"Parahippocampal Gyrus, posterior division",4,0.5473963443319088
lucy,sub-055,"Parahippocampal Gyrus, posterior division",5,0.5456968731208959
lucy,sub-055,"Parahippocampal Gyrus, posterior division",6,0.5437710909897456
lucy,sub-055,"Cingulate Gyrus, anterior division",0,0.5208337752630179
lucy,sub-055,"Cingulate Gyrus, anterior division",1,0.5219222725665538
lucy,sub-055,"Cingulate Gyrus, anterior division",2,0.5231914470024716
lucy,sub-055,"Cingulate Gyrus, anterior division",3,0.5239803139157048
lucy,sub-055,"Cingulate Gyrus, anterior division",4,0.5235372416276816
lucy,sub-055,"Cingulate Gyrus, anterior division",5,0.5231963699844911
lucy,sub-055,"Cingulate Gyrus, anterior division",6,0.5222697694936627
lucy,sub-055,"Cingulate Gyrus, posterior division",0,0.4200688624229159
lucy,sub-055,"Cingulate Gyrus, posterior division",1,0.4189285386273083
lucy,sub-055,"Cingulate Gyrus, posterior division",2,0.4183235987907196
lucy,sub-055,"Cingulate Gyrus, posterior division",3,0.417265883491059
lucy,sub-055,"Cingulate Gyrus, posterior division",4,0.41663409234242965
lucy,sub-055,"Cingulate Gyrus, posterior division",5,0.41561664957602135
lucy,sub-055,"Cingulate Gyrus, posterior division",6,0.4140445551152945
lucy,sub-056,"Superior Temporal Gyrus, anterior division",0,0.3474570991714563
lucy,sub-056,"Superior Temporal Gyrus, anterior division",1,0.3410360479204349
lucy,sub-056,"Superior Temporal Gyrus, anterior division",2,0.33445744800688565
lucy,sub-056,"Superior Temporal Gyrus, anterior division",3,0.3278233500618373
lucy,sub-056,"Superior Temporal Gyrus, anterior division",4,0.3210786192754744
lucy,sub-056,"Superior Temporal Gyrus, anterior division",5,0.31441634867306023
lucy,sub-056,"Superior Temporal Gyrus, anterior division",6,0.30771683166068414
lucy,sub-056,"Superior Temporal Gyrus, posterior division",0,0.3566965336733545
lucy,sub-056,"Superior Temporal Gyrus, posterior division",1,0.3591876777274997
lucy,sub-056,"Superior Temporal Gyrus, posterior division",2,0.3606354574091427
lucy,sub-056,"Superior Temporal Gyrus, posterior division",3,0.3618356725304845
lucy,sub-056,"Superior Temporal Gyrus, posterior division",4,0.3625299779455089
lucy,sub-056,"Superior Temporal Gyrus, posterior division",5,0.3629207840298084
lucy,sub-056,"Superior Temporal Gyrus, posterior division",6,0.3634379125189624
lucy,sub-056,"Middle Temporal Gyrus, anterior division",0,0.4457667768148173
lucy,sub-056,"Middle Temporal Gyrus, anterior division",1,0.4461477792069727
lucy,sub-056,"Middle Temporal Gyrus, anterior division",2,0.44581605226676424
lucy,sub-056,"Middle Temporal Gyrus, anterior division",3,0.4451317754380746
lucy,sub-056,"Middle Temporal Gyrus, anterior division",4,0.4441728910690423
lucy,sub-056,"Middle Temporal Gyrus, anterior division",5,0.44322333830283517
lucy,sub-056,"Middle Temporal Gyrus, anterior division",6,0.4422250588980299
lucy,sub-056,"Middle Temporal Gyrus, posterior division",0,0.3616106913552125
lucy,sub-056,"Middle Temporal Gyrus, posterior division",1,0.3573614160738912
